id,mssv,xeploai,soquyetdinh,ngaycapvb, xeploai, soquyetdinh, ngaycapvb,namkhoahoc,label
77529.0,D18B24FAXPvAibaEXe80CLygfiFTYJS78BGflfGo, Giỏi, 621/QĐ-ĐHCNTT, 10/10/2018, Giỏi, 621/QĐ-ĐHCNTT, 10/10/2018,2014,0
77530.0,DA3DF53DXPvAibaEXe+xxRCacZP96tkiOBxYLD7W, Khá, 621/QĐ-ĐHCNTT, 10/10/2018, Khá, 621/QĐ-ĐHCNTT, 10/10/2018,2014,0
77531.0,1EEADA1AXPvAibaEXe9cYfl6D6BtPJTQN3JoUf4L, Giỏi, 621/QĐ-ĐHCNTT, 10/10/2018, Giỏi, 621/QĐ-ĐHCNTT, 10/10/2018,2014,0
77532.0,730AFA4AXPvAibaEXe/Uev7j/8Ezmf3kk8pgAZBP, Giỏi, 621/QĐ-ĐHCNTT, 10/10/2018, Giỏi, 621/QĐ-ĐHCNTT, 10/10/2018,2014,0
77538.0,2B420AFFXPvAibaEXe/rp0ev/rDe09IWbirGddUi, Trung bình khá, 829/QĐ-ĐHCNTT, 06/12/2018, Trung bình khá, 829/QĐ-ĐHCNTT, 06/12/2018,2014,0
77539.0,32CCFFA3XPvAibaEXe+PmhPN+9CWc7kr/u7fET/Y, Giỏi, 829/QĐ-ĐHCNTT, 06/12/2018, Giỏi, 829/QĐ-ĐHCNTT, 06/12/2018,2014,0
77561.0,8688239BXPvAibaEXe+lo6eJkHWaQdxLz0hNOYmX, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77562.0,FE452984XPvAibaEXe+y4Ivhjp8SxoyJnURmrAF2, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77563.0,8066FACDXPvAibaEXe+vL6q6thZ0NqMsVHCr8Wd5, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77564.0,B5853135XPvAibaEXe/Dy4K4yiQpONxhRQoieHZG, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77565.0,44601EB7XPvAibaEXe99j2P15eeB0+Zs3AHanVIa, Trung bình khá, 13/QĐ-ĐHCNTT, 10/01/2019, Trung bình khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77566.0,EFD742CDXPvAibaEXe8k9aD0YXzUPiN76vauZRDr, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77567.0,CF73DD3CXPvAibaEXe/9n4RXguPAYNhPkL6cwTol, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77568.0,73FCD503XPvAibaEXe/YKAlYnC3m942m9zzkluOD, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77573.0,F9AD085CXPvAibaEXe/asAVnWDRS7ejs/e1rGnUq, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77574.0,98FAD5F6XPvAibaEXe9fafwYRU+NptbcSqHyrp9L, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77575.0,4F34F659XPvAibaEXe/Dy4K4yiQpOPKiiUqmRs2G, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77576.0,5F76493FXPvAibaEXe/FWKstHRRDnWx4P/5QXlbG, Trung bình khá, 13/QĐ-ĐHCNTT, 10/01/2019, Trung bình khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77577.0,1CE4CDB2XPvAibaEXe8ge2UHv4J4ByS1Gt3OtWsA, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77578.0,07AE5C96XPvAibaEXe9FiaSoce50DNjROw8Ku1H9, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77579.0,72E11CDFXPvAibaEXe/uH+ehSKMSjRSxxLwSvJLU, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77580.0,ADD6626AXPvAibaEXe/SxwNRab2vgDj3JMKIXWrE, Trung bình khá, 13/QĐ-ĐHCNTT, 10/01/2019, Trung bình khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77581.0,35A1B6FFXPvAibaEXe9Z67almz7y5kj8xAL7LEki, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77582.0,2549020DXPvAibaEXe9Bx5CZuIA9z9kRJsZoB8K+, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77583.0,F7B0248AXPvAibaEXe/iDuY0411CJkGQXDu5r6Sv, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77584.0,035AEF81XPvAibaEXe/y2t7DVG8TDXVGQmvbKE12, Trung bình khá, 13/QĐ-ĐHCNTT, 10/01/2019, Trung bình khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77585.0,6B474708XPvAibaEXe+PmhPN+9CWc9mgj2fmO33R, Trung bình khá, 13/QĐ-ĐHCNTT, 10/01/2019, Trung bình khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77586.0,C61628C0XPvAibaEXe8WdGcsQTF3yDxTfC1zIue0, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77587.0,5319E926XPvAibaEXe/aPLdUCtOgCsYuTRe19Bvm, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77588.0,64278425XPvAibaEXe+TioGOAQy/3/vnhJxVVW03, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77589.0,0DF486EEXPvAibaEXe8zt9d6Yn9pDLCVxga0m3iT, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77590.0,F4B8103BXPvAibaEXe8z1Io4iT8HJCohN5KW9D8+, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77591.0,80E552E4XPvAibaEXe+LLvbxzunmJKfwH0Ij28RY, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77592.0,2FDA1CBDXPvAibaEXe9Bx5CZuIA9z7QfVITgMnow, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77595.0,B652E11DXPvAibaEXe93PEySAJOVkyJM7AttkNBy, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77596.0,9A1233BEXPvAibaEXe8s1xx8DWM0qqI6+gsmGFZK, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77597.0,EFA92570XPvAibaEXe8s1xx8DWM0qh0wHqaPbJbq, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77598.0,21E9C326XPvAibaEXe/uH+ehSKMSjbVAN71FLxMC, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77599.0,D96D5B08XPvAibaEXe+y4Ivhjp8SxknZnga0iClh, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77600.0,E80CFC67XPvAibaEXe+fmxcqgvribAs3hMtuYLgw, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77601.0,C9D228D3XPvAibaEXe9CtFSNMbfIz5anWOr7fOCK, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77602.0,DD546632XPvAibaEXe97hU2RTHdNnAE0e73cXR9H, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77603.0,B30D0F50XPvAibaEXe+gsTDvgY5pDoLU7t2wkLiW, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77604.0,D9FC5EF4XPvAibaEXe/ji2wENvGp6GMKG4VdRRaS, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2013,0
77605.0,E19EB4C6XPvAibaEXe/NRwqjPAC0MPJvB4sJXQSE, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77606.0,92FABDADXPvAibaEXe8VdV75E6kcrlmKtRsYo7nH, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77607.0,81258FA6XPvAibaEXe/iDuY0411CJn9swgDPebnS, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77608.0,8A5E548AXPvAibaEXe9cYfl6D6BtPDivHAFqINq2, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77609.0,B1B4EE2BXPvAibaEXe/tRbq0ZEBEr0KJ4VtjD7Eu, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77610.0,204D6AB9XPvAibaEXe9V1gtTDRnQFwJTG99TdLXu, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77611.0,4D68F109XPvAibaEXe8HxoLOw72ZIKsEn9jthDUY, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77612.0,D036AF14XPvAibaEXe/9XMaU/9dsP7W4nlRjh3OM, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77613.0,BEF962A2XPvAibaEXe/baiw3K4HkF+t6hSvKbPBr, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77614.0,C4F596B7XPvAibaEXe9Qk6hDUWKQXZP98Rz5k643, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77615.0,596EFDD7XPvAibaEXe8VziDgYa0u7jSjm4qoysFg, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77616.0,8C53D0BDXPvAibaEXe8zBeLfIMmoBPnGRTUU76bE, Khá, 13/QĐ-ĐHCNTT, 10/01/2019, Khá, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77617.0,0615CD35XPvAibaEXe8e/5ryJ9YpueaFgtGttatE, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019, Giỏi, 13/QĐ-ĐHCNTT, 10/01/2019,2014,0
77661.0,E37B4918XPvAibaEXe+Xxbs4kvH/k2XogJgC9cra, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77662.0,AD96E6F3XPvAibaEXe8zt9d6Yn9pDCA5Ya16AfU/, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77663.0,530FE4E9XPvAibaEXe+4hxKfaQWuhFsElpA2NjHn, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77664.0,FB9FCB31XPvAibaEXe9U/K5zYZONT/ejExcqpsve, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77665.0,2513B9B7XPvAibaEXe/H1VZJBzJAwifmbhyzDhpm, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77666.0,740BF475XPvAibaEXe80gGmWuNekT0DMGoGib8Ko, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77668.0,45213E72XPvAibaEXe/lOccskaOiO/d9phcRuPc/, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77670.0,C60C029EXPvAibaEXe9PHS03bFe3hB0U1CBijmXk, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77671.0,66389E7FXPvAibaEXe9jjgNhrmbJFLqZAjn7gWVB, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77672.0,6E351582XPvAibaEXe9fafwYRU+Nprk3ew8optYA, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77673.0,35F93FFDXPvAibaEXe8VekUw4ELehgT/A68316w4, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77674.0,BE375BAAXPvAibaEXe9JDlHA4z2GHJ3/PVStCxR2, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77675.0,BA7995F1XPvAibaEXe/y2t7DVG8TDWwBL0zNeRnF, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77676.0,D581AAA6XPvAibaEXe/KMtCr6bHauktc5mYHxOWK, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77678.0,F203BBC3XPvAibaEXe+suUpvSAu/o/+ZL0cV+o+k, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77679.0,4ECEC418XPvAibaEXe+uQMKXqrwYdnU2dRP+tfzu, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77680.0,6125B6CBXPvAibaEXe+TQJLvJOj4BYK4fMfmJRKR, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77681.0,AC1C8EEAXPvAibaEXe9j81k8MH0oJxuwRM2LEA+T, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77682.0,FE92B059XPvAibaEXe9E+KuE/nFliSKxEUGPiMAY, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77685.0,9D1D0D5CXPvAibaEXe9Qk6hDUWKQXS/sN5/7YvvK, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77686.0,83D3F6C9XPvAibaEXe/Dy4K4yiQpOP6IiL6XGDu/, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77687.0,C4C5C3E4XPvAibaEXe/aPLdUCtOgClLL6Fk3loNV, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77688.0,5A127BADXPvAibaEXe/Twrxaq444c/MCqgcJrbjn, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77689.0,B07AA9C3XPvAibaEXe+NmgQbVGcjJxAr0cne+s9Z, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77690.0,652648CBXPvAibaEXe/a3PM8AP2Ng8tHdXd20Co5, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77692.0,E9D6C723XPvAibaEXe9V1gtTDRnQF3no6iq1vTp8, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77693.0,38A7026DXPvAibaEXe9hSzSdeSAT0oxt8vTYvGic, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77694.0,E62A53DEXPvAibaEXe+lwq621ApacbErJD/pd6me, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77695.0,0C1F8D02XPvAibaEXe8ptkRJyotmH4dH0a/L9r2z, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77696.0,DAA05B2CXPvAibaEXe/JKySBFnJ8IgkxHvBufbd3, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77697.0,632326BEXPvAibaEXe+1j/AqdkpM23xs0ljO7eLx, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77698.0,6318371CXPvAibaEXe+kaKwPBw23VpFNi+IVGdqi, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77699.0,E97308BEXPvAibaEXe/Ko3VBeq65/0VB+cx8DiJ2, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77700.0,EFCCF3D6XPvAibaEXe88UewilValgDpiGumL8Enb, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77701.0,A64E415AXPvAibaEXe+xRE5267JUoPBmJrZU32CX, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77702.0,C89C7FF0XPvAibaEXe+xRE5267JUoNbnrUW0OLcQ, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77703.0,305AFBE1XPvAibaEXe8oOckqmsrcbR6OmJ5a75Al, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77704.0,8A450EACXPvAibaEXe+PmhPN+9CWcwa4GT6uC7Fx, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77705.0,B1F308AEXPvAibaEXe8b4sJvH2gx3DS0KVPcZiZ/, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77706.0,C2ED6C14XPvAibaEXe/tRbq0ZEBEr/8hzad0hDwj, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77708.0,1AB19C83XPvAibaEXe+uQMKXqrwYdoq4N0DvceRZ, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77709.0,815DC6D5XPvAibaEXe9iBRrLJjO8dUXgzuC1uGLg, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77710.0,1A5D5F18XPvAibaEXe9iBRrLJjO8dQILBANrs/Mw, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77711.0,6E64155CXPvAibaEXe/GP74oAJxkeIRq/31oa9ak, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77712.0,E23E02E0XPvAibaEXe/7sxkigC7f53B3wPQdgffe, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77714.0,118F3451XPvAibaEXe+xw+0gOjOR0LX1Iih/kDxx, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77715.0,36FE6837XPvAibaEXe+xxRCacZP96h0zDJZCKy8e, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77716.0,FD5965BFXPvAibaEXe9ysTifnGoMwRKCXHuX1Wkm, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77717.0,856DA928XPvAibaEXe9cYfl6D6BtPIX0tfSptrp+, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77718.0,5E521194XPvAibaEXe/KGOYNCaEaWWIoIjYM+3Ir, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77719.0,8243FB32XPvAibaEXe9eSUilQ3V71jduVbuxe6rY, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77720.0,85C2D27FXPvAibaEXe/Dy4K4yiQpOJHnLNT8mIEk, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77721.0,006B0A45XPvAibaEXe+TZKE2gC8nUj96gTN+8Bxy, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77722.0,7181A027XPvAibaEXe/V2dF0qjs8bZnrTq0jaQh1, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77723.0,3C1C96A3XPvAibaEXe/k62DFAfrQTg4AUr4xsSDd, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77725.0,3694E5E6XPvAibaEXe9HXpb1PepyFV6dAscob+FU, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77726.0,B262234AXPvAibaEXe/rp0ev/rDe07xUb32i3Uwn, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77727.0,C29EA000XPvAibaEXe8jolcsAIssTLKSQEcU+Uyk, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77730.0,354309A2XPvAibaEXe8aMmuWiMhL4vWN6UGHCU4I, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77731.0,CB86CEE4XPvAibaEXe83EtiN4MI2njAKlLHQPQif, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77732.0,A7916D60XPvAibaEXe+nZBq3b0XEhXdvKy778k5c, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77733.0,088767B5XPvAibaEXe+Y5CB/5gt3MAZxW0JDh9YA, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019, Trung bình khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77734.0,EBB79892XPvAibaEXe99GOtI/HwJhdMd8xeZ4JnD, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77735.0,0CF59B91XPvAibaEXe8k9aD0YXzUPjR72F7dYDZ1, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2013,0
77736.0,C98089F5XPvAibaEXe/btl79MArZLGI79GtRPJ29, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77737.0,0A8562CBXPvAibaEXe+tg0ae8qw/gj/c8Ef51TLi, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77738.0,49E481D0XPvAibaEXe+9lRniSKKSh21VPY4X7Riy, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77739.0,82A17B12XPvAibaEXe8z1Io4iT8HJDOTLLnsB1Kj, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77740.0,79DEB945XPvAibaEXe/JKySBFnJ8Ik5uAlh/3EsK, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77741.0,AAAF4E6FXPvAibaEXe/69hWWh+JD2fl5qFtmwTJX, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77742.0,C12CDC71XPvAibaEXe9o/lUQXb5f/06iCznRQ42T, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019, Giỏi, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77743.0,43FC3281XPvAibaEXe+xxRCacZP96u5n77x8ggVW, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
77744.0,1E36108AXPvAibaEXe8zt9d6Yn9pDLD0niVqJCz8, Khá, 204/QĐ-ĐHCNTT, 12/04/2019, Khá, 204/QĐ-ĐHCNTT, 12/04/2019,2014,0
